¿¬¿ù,Á¾¸ñ¸í,Á¾¸ñÄÚµå,½ÃÀå¾ÆÀÌµð,Á¾°¡,ÃÖ°í°¡(Á¾°¡),ÃÖÀú°¡(Á¾°¡),Ç¥ÁØÆíÂ÷,Ã·µµ,°ø¿Öµµ,º£Å¸,Amihud,Amivest,Zeros,°Å·¡·®_ÇÕ°è,°Å·¡·®_ÀÏÆò±Õ,°Å·¡´ë±Ý_ÇÕ°è,°Å·¡´ë±Ý_ÀÏÆò±Õ
"2021/09","KB±ÝÀ¶","105560","STK","55300","55300","51400","1.386556","-0.013009","-0.511561","-0.229162","0.000013779","1808653.1066","10.526316","26175504","1377658","1382987173289","72788798594"
"2021/10","KB±ÝÀ¶","105560","STK","56600","59100","53700","1.571884","-1.066284","-0.53678","0.754821","0.000016725","1748892.735","5.263158","26533227","1396486","1493624818068","78611832530"
"2021/11","KB±ÝÀ¶","105560","STK","52800","57600","52800","1.516304","1.451349","-0.522601","1.071389","0.000017226","1755911.6941","4.545455","25115323","1141606","1399601751985","63618261454"
"2021/12","KB±ÝÀ¶","105560","STK","55000","58400","53900","1.547126","0.69685","-0.524692","1.29975","0.000018073","2113593.7729","9.090909","21641792","983718","1226674345206","55757924782"
"2022/01","KB±ÝÀ¶","105560","STK","59500","62300","55300","2.285441","-0.834214","-0.39393","0.771595","0.000020479","1925658.9676","0","30904827","1545241","1829277917159","91463895858"
"2022/02","KB±ÝÀ¶","105560","STK","59700","65800","58900","2.010615","1.255442","-0.397775","0.59966","0.00001584","2408380.8087","0","25823320","1434629","1610663701437","89481316747"
"2022/03","KB±ÝÀ¶","105560","STK","61300","61400","53200","2.209307","0.010613","-0.397603","1.2331","0.000017648","1546389.1826","0","34856012","1659810","2006711859169","95557707579"
"2022/04","KB±ÝÀ¶","105560","STK","58500","61900","57900","1.646872","0.059689","-0.375851","0.714458","0.000017759","1472296.9771","14.285714","21128289","1006109","1259323576356","59967789350"
"2022/05","KB±ÝÀ¶","105560","STK","60400","60400","56700","1.275169","-0.766592","-0.388373","0.333151","0.000016623","1527381.2938","4.761905","26629981","1268094","1565364040596","74541144790"
"2022/06","KB±ÝÀ¶","105560","STK","48150","58200","47900","1.730734","-0.282972","-0.47558","0.783955","0.000021198","1902687.2794","10","28640068","1432003","1502791339866","75139566993"
"2022/07","KB±ÝÀ¶","105560","STK","48450","48650","44050","2.124103","0.858404","-0.478225","1.307318","0.000023193","2713581.2412","4.761905","25473564","1213027","1191392829115","56732991863"
"2022/08","KB±ÝÀ¶","105560","STK","49450","52200","47500","1.66877","1.956269","-0.508944","1.123778","0.000022277","1664891.9373","4.545455","21826100","992095","1094020547874","49728206722"
"2022/09","KB±ÝÀ¶","105560","STK","43700","50100","43700","2.329524","0.448095","-0.526463","1.148734","0.000026723","1816962.333","0","26270686","1313534","1243741479449","62187073972"
"2022/10","KB±ÝÀ¶","105560","STK","48050","48050","44550","2.295741","-0.961864","-0.531941","0.943502","0.000031144","1332970.7456","0","24409013","1284685","1125862389836","59255915255"
"2022/11","KB±ÝÀ¶","105560","STK","52500","52500","47100","1.693176","1.123104","-0.497803","0.568486","0.000022737","1592297.6262","4.545455","25474878","1157949","1260129562386","57278616472"
"2022/12","KB±ÝÀ¶","105560","STK","51900","53500","50400","1.977392","1.032073",,"1.363141","0.000020661","1315936.637","8.333333","16004647","1333721","835919140173","69659928348"
