가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,store_bigrams,store_unigrams,cluster_id,group_bigrams,group_unigrams
금산양꼬치 본점,양꼬치,3.4,38,52,닥터장,2024-06-06,292.0,2.5,4.0,일반 양갈비(특 아님)에 옥수수 냉면 안주에 연태고량에 맥주 섞는게 이 가게 최고 조합 ,0.508139967918396,0,0,0.0,0.0,0,0,49,2.5,292.0,0.0284263335509872,0,-1.0,False,,0.084838393276786,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,mm,2023-12-03,10.0,2.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,2.6,10.0,0.1666666666666666,0,-1.0,False,,0.0831070862575928,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,이열칠석,2023-05-04,105.0,3.7,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.7,105.0,1.0,0,-1.0,False,,0.0831825418119205,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,aa,2023-02-18,18.0,4.6,1.0,원래 리뷰같은거는 항상 좋은 말만 달아왔습니다. 최근 세달 간 세번 정도 방문했는데 이번에 좀 정이 떨어졌어요… 이번에 친구 졸업하고 고등학교 친구도 만났는데 기분 좋은 상태... 더보기,0.7527250051498413,0,0,0.0,0.0,0,0,104,4.6,18.0,0.1666666666666666,0,0.0,False,,0.0833805785446157,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,이원영,2022-12-27,1.0,3.0,3.0,펑을 보니 젊은 학생들이라 간섭을 싫어들 하시는구나. 우리와 대접문화가 다른 분들의 예우 표현방식으로 생각합니다. 늘 학생들과 접하지만 배우고 익히는 학도들의 사유가 낯설게 느껴집니다. ,0.7974317073822021,0,0,0.0,0.0,0,0,104,3.0,1.0,0.0,0,0.0,False,,0.0859224608257252,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,쀼우,2022-09-17,74.0,3.5,3.0,"시키지도 않은 음식 가져다줘서 우리가 시킨거 아니라고 했더니 맞지 않냐면서 놓고 가는건 뭔가요,,,알고보니 다른 테이블에서 시킨거였고,,; 좀... 더보기",0.2750948071479797,0,1,0.0,0.0555555555555555,0,1,86,3.5,74.0,0.0,0,0.0,False,,0.0830476095080547,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,가성비대학생,2022-06-03,98.0,3.6,3.0,예전 만 하지 못하고 가격 오름은근 불친절함가끔 생각나서 가요 ,0.4071455001831054,1,0,0.1111111111111111,0.0,1,0,35,3.6,98.0,0.0012254901960784,0,0.0,False,,0.0846330715657096,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,청학동 훈장님,2022-05-04,39.0,3.8,1.0,3년이 지났는데도 아직도이러시네요계속 비싼거 아니면 재고 많이 남은 음식 맛... 더보기,0.5905227661132812,0,1,0.0,0.0909090909090909,0,1,49,3.8,39.0,0.0,0,0.0,False,,0.0841602191555992,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,융,2022-04-26,28.0,2.8,1.0,고기가 육즙이 없고 별로 신선하지 않다고 느꼈음. 볶음밥도 간이 안 맞는 냉동 볶음밥 맛. 게다가 사장님이 친절하지도 않음..  ,0.1799658387899398,2,0,0.1111111111111111,0.0,1,0,72,2.8,28.0,0.0,1,0.0,False,,0.0841525233139166,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,지수,2022-04-26,2.0,3.0,1.0,별로... 20대 초반이라 어려보였는지 계속 니니 거림... 민증 보여줬는데도 직원들끼리 삿대질하면서 쑥덕거려서 학생증까지 보여줌 ... 그러고 나서도 계속 쳐다보면서 양꼬치 어떻게 해라 훈수질... 더보기,0.1693538278341293,1,0,0.0416666666666666,0.0,1,0,115,3.0,2.0,0.0,1,0.0,True,,0.0854382220695923,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
금산양꼬치 본점,양꼬치,3.4,38,52,뜌뜌,2022-04-17,11.0,3.9,2.0,"맛은 있는데 사장님이 옆에서 계속 관리 아닌 관리함. 양꼬치 더 구워라, 다 구워졌으니 올려라.. 먹... 더보기",0.5635524988174438,0,0,0.0,0.0,0,0,63,3.9,11.0,0.0069794050343249,0,0.0,True,,0.0852812385357309,0,"[""갈비 맛있"", ""냉면 맛있"", ""새우 맛있""]","[""맛있"", ""갈비"", ""인하대"", ""사장"", ""맛나"", ""테이블"", ""친절"", ""친구"", ""서비스"", ""직원"", ""여자친구"", ""본점""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
동아리닭갈비,닭요리,4.3,20,76,수댕이??,2025-07-07,88.0,4.0,5.0,여기는 진짜 가성비 맛집입니다??벌써 6년째 가는중인데 갈때 마다 양도 많이 주시고 너무 맛있어요?? 닭갈비 치즈사리 볶음밥까지 먹구 맥주도 마셨는데 3만원정도 나왔어요! 최고입니다! ,0.5037570595741272,0,0,0.0,0.0,0,0,103,4.0,88.0,0.0294117647058823,0,-1.0,False,,0.083457169296859,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,류재형,2025-05-28,180.0,3.2,2.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,0.0,False,,0.0826096012330354,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,1티어는별5개,2025-03-03,14.0,3.3,5.0,1티어 ,0.5,0,0,0.0,0.0,0,0,4,3.3,14.0,0.0,0,-1.0,False,,0.0836640659212312,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,BlueHat,2025-02-02,110.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,110.0,0.7006666666666667,0,-1.0,False,,0.0856261152838083,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,오른팔,2024-10-23,1.0,5.0,5.0,너무 맛있고 친절해요!! ,0.5037123560905457,1,0,0.3333333333333333,0.0,1,0,14,5.0,1.0,0.0,0,-1.0,False,,0.2244064724833126,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,sik,2024-07-06,226.0,3.6,3.0,포장해서 먹었는데 그냥 가격대비 무난하다 ,0.6556002497673035,1,0,0.2,0.0,1,0,23,3.6,226.0,0.0,0,0.0,False,,0.0838750663961046,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,닥터장,2024-06-06,292.0,2.5,2.0,무난한 음식점 ,0.5,0,1,0.0,0.5,0,1,8,2.5,292.0,0.0284263335509872,0,0.0,False,,0.0832582089674687,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,??,2024-04-13,50.0,3.9,5.0,맛있어요 ,0.5,0,0,0.0,0.0,0,0,5,4.9,19.0,0.0036956260768984,0,-1.0,False,,0.1000533242963973,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,쀼,2024-01-05,486.0,3.9,4.0,닭갈비랑 비빔막국수 ,0.6394320726394653,0,0,0.0,0.0,0,0,11,3.9,486.0,0.1,0,-1.0,False,,0.0824886259987171,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,Everyday,2023-12-10,1.0,5.0,5.0,인하대 후문에 위치한 닭갈비 맛집!!! ,0.5106489062309265,0,0,0.0,0.0,0,0,22,5.0,1.0,0.0,0,-1.0,False,,0.3351980238694173,1,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,신나래,2023-10-06,392.0,4.8,5.0,맛있어요!배달말고 직접 가서 드시는거 추천드려요ㅠㅠ배달이랑 양차이가 제법 나네요... ,0.6060929298400879,0,0,0.0,0.0,0,0,48,4.8,392.0,0.0184330296751363,0,-1.0,False,,0.083779099140114,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,고은찬,2023-04-11,45.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,45.0,0.0325101214574898,0,-1.0,False,,0.0850459269322348,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,나라시,2023-03-18,110.0,3.3,5.0,"맛집,저렴,친절  최고 ",0.502060055732727,1,0,0.5,0.0,1,0,13,3.3,110.0,0.0,0,-1.0,False,,0.08368394984408,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,Lovely,2022-12-19,26.0,4.2,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.5,502.0,0.0098324514991181,0,-1.0,False,,0.0833783372151966,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,어디로든,2022-11-13,51.0,4.7,5.0,맛도 인정 가격도 인정최고예요 ^^ ,0.502508819103241,0,0,0.0,0.0,0,0,20,4.7,51.0,0.0,0,-1.0,False,,0.090685358137596,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,ㄱㅎㄱ,2022-05-19,1123.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1123.0,1.0,0,-1.0,False,,0.0889350379059115,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,김상진,2022-05-17,55.0,4.4,5.0,일단 정말 맛있고 저렴합니다. 4명 이상 모이면 여기서 닭갈비+우동면+치즈+볶음밥 먹으면 완벽합니다 이렇게 먹어도 만원이 안넘어요 ,0.5936492085456848,0,0,0.0,0.0,0,0,73,4.4,55.0,0.0066022544283413,0,0.0,True,,0.0839912431901152,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,3점평범4점맛있5점최고,2022-02-03,518.0,3.8,3.0,치즈닭갈비 맛있어요 ,0.5070347785949707,0,0,0.0,0.0,0,0,11,3.8,518.0,0.0176349890776768,0,0.0,False,,0.0823590579954645,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,퉁그리,2022-01-23,391.0,3.9,3.0,치즈닭갈비 맛있 ,0.5,0,0,0.0,0.0,0,0,9,3.9,391.0,0.0197786732371712,0,0.0,False,,0.0822860013158757,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
동아리닭갈비,닭요리,4.3,20,76,유제연,2021-04-04,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.1112915520607085,0,"[""닭갈비 맛있"", ""맛있 우동"", ""맛있 고기""]","[""맛있"", ""닭갈비"", ""가격"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""친절"", ""막국수"", ""직원"", ""사장"", ""야채""]",5,"[""닭갈비 맛있"", ""에이드 맛있"", ""떡볶이 맛있""]","[""맛있"", ""친절"", ""닭갈비"", ""가격"", ""사장"", ""양도"", ""인하대"", ""맛나"", ""저렴"", ""에이드"", ""푸짐"", ""직원""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,심재원,2025-09-01,7.0,3.1,3.0,맛은 적당하고 친구들이랑 가기 괜찮았음. 가격 괜찮음. 근데 그거 감안해도 고기 양이 적은 편 ,0.8231046199798584,0,0,0.0,0.0,0,0,53,3.1,7.0,0.0681818181818181,0,0.0,False,,0.0890778413363765,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,거르는 리뷰,2024-11-12,92.0,4.9,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.9,92.0,0.5833333333333334,0,-1.0,False,,0.0862444932636657,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,닥터장,2024-06-06,292.0,2.5,3.0,가끔 가기 좋은 식당 ,0.5591362118721008,0,1,0.0,0.25,0,1,12,2.5,292.0,0.0284263335509872,0,0.0,False,,0.0832582089674687,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,★,2024-05-18,13.0,3.5,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.5,13.0,0.0,0,0.0,False,,0.0837129260564175,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
