¿¬¿ù,Á¾¸ñ¸í,Á¾¸ñÄÚµå,½ÃÀå¾ÆÀÌµð,Á¾°¡,ÃÖ°í°¡(Á¾°¡),ÃÖÀú°¡(Á¾°¡),Ç¥ÁØÆíÂ÷,Ã·µµ,°ø¿Öµµ,º£Å¸,Amihud,Amivest,Zeros,°Å·¡·®_ÇÕ°è,°Å·¡·®_ÀÏÆò±Õ,°Å·¡´ë±Ý_ÇÕ°è,°Å·¡´ë±Ý_ÀÏÆò±Õ
"2019/01","¼¿Æ®¸®¿Â","068270","STK","219000","220000","195500","2.247942","-0.533032",,"0.966366","0.000008973","748725.7745","9.090909","19218799","873582","4027105704912","183050259314"
"2019/02","¼¿Æ®¸®¿Â","068270","STK","204500","215500","202500","1.139755","-0.113464",,"-0.450132","0.000008792","942107.6499","0","8454373","497316","1774426115000","104378006765"
"2019/03","¼¿Æ®¸®¿Â","068270","STK","181000","211000","180500","1.548406","2.238738",,"0.221698","0.000011831","624763.3831","0","10537807","526890","2080211915000","104010595750"
"2019/04","¼¿Æ®¸®¿Â","068270","STK","212000","221500","182000","2.492835","0.74236",,"1.351462","0.000017441","534536.3666","0","11522300","523741","2381982168000","108271916727"
"2019/05","¼¿Æ®¸®¿Â","068270","STK","190000","210000","174000","2.651075","1.60057",,"-0.311089","0.000015675","642408.3591","4.761905","11932593","568219","2292118749500","109148511881"
"2019/06","¼¿Æ®¸®¿Â","068270","STK","205500","214000","193000","1.53666","0.905132",,"0.736947","0.000016829","467414.7297","0","7614472","400762","1555313355000","81858597632"
"2019/07","¼¿Æ®¸®¿Â","068270","STK","170500","208000","170500","2.3457","0.651013",,"1.043995","0.000020812","275467.9734","4.347826","12070411","524800","2256223427500","98096670761"
"2019/08","¼¿Æ®¸®¿Â","068270","STK","157000","170500","141500","3.691191","3.431946",,"2.565451","0.000015223","817044.0386","9.52381","20264800","964990","3094792803018","147371085858"
"2019/09","¼¿Æ®¸®¿Â","068270","STK","164000","175500","156500","2.062891","-0.236378",,"0.933092","0.000014992","628581.2692","0","11334189","596536","1902101280000","100110593684"
"2019/10","¼¿Æ®¸®¿Â","068270","STK","200000","205500","172500","2.12018","1.093748",,"1.238728","0.000013437","798390.7523","4.761905","12968224","617534","2431686350300","115794588110"
"2019/11","¼¿Æ®¸®¿Â","068270","STK","174000","199000","174000","1.895534","0.374312",,"1.338851","0.000014698","678909.6504","0","11590720","551939","2152015028500","102476906119"
"2019/12","¼¿Æ®¸®¿Â","068270","STK","181000","189500","164500","1.99118","0.315719",,"2.00628","0.000014496","499636.219","0","13686801","684340","2440126131100","122006306555"
"2020/01","¼¿Æ®¸®¿Â","068270","STK","165000","180500","165000","1.868226","-0.899299",,"1.139826","0.000015983","498628.4408","5","11437252","571863","2004597384000","100229869200"
"2020/02","¼¿Æ®¸®¿Â","068270","STK","170000","186000","164500","2.031845","1.148129",,"0.878617","0.000012512","803343.6153","0","13303359","665168","2321065136000","116053256800"
"2020/03","¼¿Æ®¸®¿Â","068270","STK","229000","229000","140000","7.168108","3.858369",,"0.733358","0.000014282","882282.5158","0","47749033","2170411","8676636200000","394392554545"
"2020/04","¼¿Æ®¸®¿Â","068270","STK","210500","216000","195000","3.631135","10.061716",,"1.178787","0.000004187","2013757.0627","10","42070443","2103522","8693250817000","434662540850"
"2020/05","¼¿Æ®¸®¿Â","068270","STK","213500","218500","203500","1.598533","0.199982",,"0.65473","0.000007881","877216.9488","15.789474","13340734","702144","2843315456000","149648181895"
"2020/06","¼¿Æ®¸®¿Â","068270","STK","306000","319000","224500","3.925576","0.403777",,"0.955609","0.000005111","1640481.7917","0","44753636","2034256","12513112376016","568777835273"
"2020/07","¼¿Æ®¸®¿Â","068270","STK","296500","329000","296500","2.123544","0.990781",,"0.441932","0.000004361","1616196.9521","4.347826","24106087","1048091","7580580972000","329590477043"
"2020/08","¼¿Æ®¸®¿Â","068270","STK","297000","315000","297000","1.888086","0.562046",,"0.251764","0.000004565","1594136.4026","10","20928800","1046440","6437510319500","321875515975"
"2020/09","¼¿Æ®¸®¿Â","068270","STK","257500","318000","250000","2.783069","0.18923",,"1.664165","0.000006095","592769.7494","19.047619","21605684","1028842","6233914897500","296853090357"
"2020/10","¼¿Æ®¸®¿Â","068270","STK","241000","273500","237500","2.437612","0.068679",,"1.040068","0.000009946","722967.9389","5.263158","13419974","706314","3376638100000","177717794737"
"2020/11","¼¿Æ®¸®¿Â","068270","STK","340000","340000","244500","2.959613","1.46647",,"0.081957","0.000006267","1816497.9052","0","34945602","1664076","10876951755000","517950083571"
"2020/12","¼¿Æ®¸®¿Â","068270","STK","359000","403500","333500","4.63987","3.675792",,"1.865075","0.000002886","1585167.9947","0","52872122","2517720","19012373078000","905351098952"
"2021/01","¼¿Æ®¸®¿Â","068270","STK","324000","384000","310000","3.10468","0.386921",,"0.604613","0.000003838","1621020.6044","0","35916608","1795830","12353940813000","617697040650"
"2021/02","¼¿Æ®¸®¿Â","068270","STK","297500","371000","282000","4.866695","5.115907",,"2.082934","0.000007436","635647.8728","5.555556","26279940","1459997","8828590113500","490477228528"
"2021/03","¼¿Æ®¸®¿Â","068270","STK","324500","330500","285500","2.311447","-0.70317",,"0.883661","0.000010482","453179.1953","0","14240954","647316","4316797511000","196218068682"
"2021/04","¼¿Æ®¸®¿Â","068270","STK","266000","324500","266000","1.576611","-0.110836",,"0.735969","0.000006341","612674.7594","9.090909","15016353","682562","4433038318504","201501741750"
"2021/05","¼¿Æ®¸®¿Â","068270","STK","274500","275000","249500","2.85859","0.232936",,"1.823782","0.000010184","539066.9425","0","14757109","776690","3894861410088","204992705794"
"2021/06","¼¿Æ®¸®¿Â","068270","STK","268500","281500","261500","2.322302","1.138981",,"-0.843625","0.0000093","568936.3651","9.090909","13189265","599512","3588547915000","163115814318"
